,month,data
0,0,23.1957
1,1,23.111834
2,2,22.99789
3,3,22.046886
4,4,20.16465
5,5,18.284325
6,6,17.747217
7,7,19.256859
8,8,21.76717
9,9,24.173893
10,10,24.696478
11,11,23.832039
