,month,data
0,0,24.795
1,1,24.915535
2,2,25.445713
3,3,26.219288
4,4,26.784464
5,5,26.422678
6,6,26.19875
7,7,26.497677
8,8,26.67625
9,9,26.578928
10,10,26.129108
11,11,25.299107
