,month,data
0,0,18.875334
1,1,19.144474
2,2,19.03616
3,3,18.94241
4,4,18.74241
5,5,18.389732
6,6,18.290514
7,7,19.000614
8,8,19.117746
9,9,18.982756
10,10,18.743303
11,11,18.73192
