,month,data
0,0,-12.686838
1,1,-11.770575
2,2,-4.662486
3,3,7.560922
4,4,15.404187
5,5,20.61474
6,6,22.888617
7,7,20.913769
8,8,14.75517
9,9,6.443232
10,10,-2.6568198
11,11,-9.728348
