,month,data
0,0,26.692856
1,1,26.80982
2,2,27.22232
3,3,27.810268
4,4,28.628124
5,5,28.91473
6,6,28.90134
7,7,29.243305
8,8,29.453571
9,9,28.92009
10,10,28.187054
11,11,27.278126
