,month,data
0,0,1.0388392
1,1,1.9975765
2,2,5.301403
3,3,8.6539545
4,4,12.998596
5,5,15.916453
6,6,17.66384
7,7,17.2588
8,8,14.181314
9,9,9.810523
10,10,4.9132013
11,11,2.10625
