,month,data
0,0,18.185928
1,1,19.206568
2,2,22.369827
3,3,26.534266
4,4,30.749533
5,5,32.592365
6,6,33.783325
7,7,33.48354
8,8,31.565643
9,9,28.101267
10,10,23.868952
11,11,20.102852
