,month,data
0,0,14.818802
1,1,15.018147
2,2,13.48588
3,3,10.970954
4,4,8.122658
5,5,5.8924117
6,6,5.122958
7,7,6.108475
8,8,7.923893
9,9,9.864172
10,10,11.559935
11,11,13.456924
