,month,data
0,0,25.29025
1,1,25.33834
2,2,25.10377
3,3,24.408947
4,4,23.43252
5,5,22.758327
6,6,22.19715
7,7,22.148891
8,8,22.42683
9,9,23.242926
10,10,24.168255
11,11,24.73458
