,month,data
0,0,5.5495415
1,1,5.6990824
2,2,7.3495417
3,3,9.385321
4,4,12.4926605
5,5,15.141284
6,6,16.86789
7,7,17.019266
8,8,15.220182
9,9,12.058716
10,10,8.242202
11,11,6.2587156
