,month,data
0,0,-0.99291295
1,1,0.110491075
2,2,3.9475262
3,3,8.296912
4,4,13.060565
5,5,16.646708
6,6,19.347248
7,7,19.325466
8,8,15.410324
9,9,10.255859
10,10,5.170238
11,11,1.3175037
