,month,data
0,0,-4.652412
1,1,-3.7391124
2,2,1.2453619
3,3,8.896112
4,4,15.097099
5,5,18.675446
6,6,20.612228
7,7,19.78912
8,8,14.9323635
9,9,8.728827
10,10,2.6919782
11,11,-2.2193742
