,month,data
0,0,24.336384
1,1,26.50319
2,2,28.300287
3,3,29.71438
4,4,30.273235
5,5,29.49849
6,6,27.80812
7,7,27.0253
8,8,27.14152
9,9,28.151031
10,10,26.988947
11,11,24.430103
