,month,data
0,0,25.587147
1,1,25.648144
2,2,25.45454
3,3,24.97765
4,4,24.120182
5,5,23.315144
6,6,23.201168
7,7,24.085636
8,8,25.049866
9,9,25.613346
10,10,25.64439
11,11,25.635199
