,month,data
0,0,-0.6469165
1,1,0.9578768
2,2,5.072773
3,3,10.28578
4,4,15.480963
5,5,19.216545
6,6,21.669586
7,7,21.36611
8,8,17.297567
9,9,12.062449
10,10,6.278604
11,11,1.595856
