,month,data
0,0,-8.109874
1,1,-8.136138
2,2,-5.2397842
3,3,-0.84357405
4,4,4.454733
5,5,9.162099
6,6,12.146734
7,7,10.841938
8,8,6.7770357
9,9,1.4828413
10,10,-3.2144394
11,11,-6.240403
