,month,data
0,0,25.584732
1,1,27.125162
2,2,27.807657
3,3,27.634495
4,4,26.928925
5,5,25.999445
6,6,24.945675
7,7,24.722599
8,8,25.395329
9,9,25.91138
10,10,26.158096
11,11,25.580011
