,month,data
0,0,25.737162
1,1,25.951916
2,2,26.175632
3,3,26.086063
4,4,25.76527
5,5,24.173752
6,6,23.048449
7,7,23.38454
8,8,24.575214
9,9,25.174837
10,10,25.122929
11,11,25.095291
