,month,data
0,0,13.43483
1,1,15.014376
2,2,18.070831
3,3,22.572153
4,4,26.587545
5,5,28.948383
6,6,29.518036
7,7,29.586905
8,8,27.658884
9,9,24.726238
10,10,19.40804
11,11,14.883992
