,month,data
0,0,-6.079421
1,1,-5.4600897
2,2,-0.74375874
3,3,6.943232
4,4,13.20833
5,5,16.602148
6,6,18.326496
7,7,17.291264
8,8,12.6282215
9,9,6.703083
10,10,1.0312505
11,11,-3.6391327
