,month,data
0,0,-16.281351
1,1,-16.94954
2,2,-16.80829
3,3,-13.450421
4,4,-6.1337557
5,5,0.113148406
6,6,3.7571914
7,7,2.7475421
8,8,-1.7297337
9,9,-7.2944
10,10,-11.440909
11,11,-14.735525
