,month,data
0,0,-3.039548
1,1,-1.2015418
2,2,3.8071659
3,3,9.767342
4,4,15.04122
5,5,18.407108
6,6,20.300108
7,7,19.816278
8,8,15.685701
9,9,10.185421
10,10,4.4266806
11,11,-0.5243495
