,month,data
0,0,24.65387
1,1,25.048214
2,2,25.05506
3,3,24.995237
4,4,24.44137
5,5,23.115774
6,6,22.127678
7,7,22.206547
8,8,22.897024
9,9,23.347025
10,10,23.932142
11,11,24.363392
