,month,data
0,0,14.061826
1,1,13.846216
2,2,15.909688
3,3,18.987638
4,4,21.768797
5,5,23.771206
6,6,24.93456
7,7,24.660677
8,8,23.783136
9,9,21.224218
10,10,18.30001
11,11,15.583763
