,month,data
0,0,0.05915284
1,1,1.3149598
2,2,5.0951185
3,3,10.266313
4,4,14.947832
5,5,18.999374
6,6,22.324322
7,7,22.372915
8,8,18.677189
9,9,13.454915
10,10,7.518997
11,11,2.444662
