,month,data
0,0,23.445671
1,1,23.282085
2,2,22.228275
3,3,20.129202
4,4,17.584608
5,5,15.116539
6,6,15.115866
7,7,16.79847
8,8,18.981802
9,9,20.216404
10,10,21.336197
11,11,22.737982
