,month,data
0,0,24.649113
1,1,26.551828
2,2,28.042255
3,3,28.549387
4,4,27.838787
5,5,25.995438
6,6,24.83363
7,7,24.320457
8,8,24.924631
9,9,25.486996
10,10,25.465471
11,11,24.262762
