,month,data
0,0,3.8243954
1,1,5.499438
2,2,9.203405
3,3,12.048304
4,4,14.613421
5,5,17.139044
6,6,17.637466
7,7,17.513086
8,8,16.386631
9,9,13.088699
10,10,8.6381
11,11,5.3065004
