,month,data
0,0,25.13211
1,1,25.13945
2,2,25.763302
3,3,26.56422
4,4,27.450459
5,5,27.406422
6,6,27.104588
7,7,27.326605
8,8,27.33578
9,9,27.137615
10,10,26.691742
11,11,25.772476
