,month,data
0,0,15.412203
1,1,15.789286
2,2,18.532738
3,3,22.404762
4,4,25.96726
5,5,27.632145
6,6,28.444345
7,7,28.362799
8,8,27.50387
9,9,24.790775
10,10,20.947025
11,11,16.91994
