,month,data
0,0,20.620125
1,1,20.680883
2,2,20.575397
3,3,20.24538
4,4,19.61715
5,5,18.743914
6,6,18.389517
7,7,18.988218
8,8,19.607347
9,9,19.990652
10,10,20.360397
11,11,20.392017
