,month,data
0,0,9.273903
1,1,9.938265
2,2,11.682998
3,3,13.311829
4,4,15.857968
5,5,19.140528
6,6,21.52129
7,7,21.894182
8,8,19.925985
9,9,16.343023
10,10,12.398671
11,11,9.921191
