,month,data
0,0,25.981192
1,1,26.113302
2,2,25.955505
3,3,25.314678
4,4,24.163761
5,5,23.569265
6,6,22.733944
7,7,22.811468
8,8,23.303211
9,9,23.979359
10,10,24.514679
11,11,25.161926
