,month,data
0,0,8.613132
1,1,10.67494
2,2,14.641055
3,3,20.324488
4,4,26.17577
5,5,30.430853
6,6,32.89258
7,7,32.72808
8,8,29.175777
9,9,23.537235
10,10,16.015854
11,11,10.249596
