,month,data
0,0,-6.7329054
1,1,-5.603352
2,2,-0.84495336
3,3,6.0286283
4,4,11.18321
5,5,14.751567
6,6,17.87851
7,7,17.875843
8,8,13.702637
9,9,7.917512
10,10,1.8451626
11,11,-4.007554
