,month,data
0,0,15.952678
1,1,17.80759
2,2,21.67701
3,3,26.598438
4,4,32.183258
5,5,34.813393
6,6,36.31607
7,7,35.97344
8,8,33.287945
9,9,28.762945
10,10,23.183928
11,11,18.073885
