,month,data
0,0,22.333735
1,1,22.483534
2,2,22.584333
3,3,22.566978
4,4,22.119583
5,5,21.368158
6,6,20.922686
7,7,21.165274
8,8,21.452408
9,9,21.693396
10,10,21.82902
11,11,22.041245
