,month,data
0,0,25.381884
1,1,26.113644
2,2,26.68519
3,3,26.47929
4,4,26.000538
5,5,25.248646
6,6,24.181469
7,7,23.912832
8,8,24.632328
9,9,25.195696
10,10,25.545528
11,11,25.191874
