,month,data
0,0,24.751675
1,1,26.2427
2,2,27.480625
3,3,28.764221
4,4,28.375315
5,5,27.678488
6,6,27.209127
7,7,27.22294
8,8,26.89146
9,9,26.465332
10,10,25.688915
11,11,24.690561
