,month,data
0,0,25.72727
1,1,26.054348
2,2,25.860605
3,3,25.26067
4,4,23.904587
5,5,23.102154
6,6,22.280159
7,7,22.498392
8,8,22.929874
9,9,23.719257
10,10,24.542858
11,11,25.204304
