,month,data
0,0,21.373981
1,1,22.064686
2,2,23.521538
3,3,24.806408
4,4,25.176907
5,5,24.82769
6,6,24.402937
7,7,24.511936
8,8,24.23715
9,9,23.545712
10,10,22.270405
11,11,21.6134
