,month,data
0,0,24.663761
1,1,24.630276
2,2,24.898624
3,3,25.28165
4,4,25.99679
5,5,26.456882
6,6,26.691742
7,7,26.968807
8,8,26.910091
9,9,26.708258
10,10,26.226147
11,11,25.33945
