,month,data
0,0,20.084991
1,1,22.209673
2,2,25.025404
3,3,27.962225
4,4,31.160492
5,5,33.158173
6,6,33.083305
7,7,32.03254
8,8,30.978827
9,9,29.188446
10,10,24.93648
11,11,20.576458
