,month,data
0,0,22.29809
1,1,22.507835
2,2,23.73882
3,3,24.790043
4,4,26.06103
5,5,26.990345
6,6,27.373692
7,7,27.456167
8,8,27.119701
9,9,26.163437
10,10,24.522861
11,11,23.14307
