,month,data
0,0,26.858465
1,1,28.940424
2,2,29.48669
3,3,29.184666
4,4,28.177439
5,5,26.647793
6,6,25.691345
7,7,25.361197
8,8,25.87995
9,9,26.791925
10,10,27.29367
11,11,26.552588
