,month,data
0,0,-0.26206094
1,1,-0.2898539
2,2,2.2076719
3,3,6.303566
4,4,11.067823
5,5,14.528601
6,6,16.723515
7,7,16.282425
8,8,13.088995
9,9,8.8251295
10,10,4.419141
11,11,1.2443378
