,month,data
0,0,-1.2211479
1,1,0.40864795
2,2,4.329864
3,3,8.8511305
4,4,13.65034
5,5,17.225647
6,6,19.922806
7,7,19.916403
8,8,16.08938
9,9,10.714209
10,10,5.2863183
11,11,0.7079847
